TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	3-3-2012	
64119FRDMTHWY69	1306204913293	001330207	XYLENE (MIXED ISOMERS)	TRI	2006	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E US HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.199361	-94.487639	007118078								FORD MOTOR CO	001344746	FORD MOTOR COMPANY HAS A FORMAL WRITTEN ENVIRONMENTAL POLICY FOCUSED ON PROTECTING HUMAN HEALTH AND THE ENVIRONMENT.  THE COMPANY HAS COMMITTED TO THE INTERNATIONAL CHAMBER OF COMMERCE "PRINCIPLES FOR ENVIRONMENTAL MANAGEMENT" AND IS A MEMBER OF THE WORLD BUSINESS COUNCIL FOR SUSTAINABLE DEVELOPMENT (WBCSD) AND THE COALITION FOR ENVIRONMENTALLY RESPONSIBLE ECONOMIES (CERES).  FORD MOTOR COMPANY ALSO ISSUES AN ANNUAL SUSTAINABILITY REPORT, WHICH FOLLOWS THE GLOBAL REPORTING INITIATIVE (GRI) GUIDELINES FOR SUSTAINABILITY REPORTING.  FORD IS COMMITTED TO POLLUTION PREVENTION.  ALL MANUFACTURING FACILITIES WORLDWIDE HAVE BEEN THIRD-PARTY CERTIFIED TO THE ISO 14001 STANDARD.	NO				NO	 	
48121FRDM33001M	1306204661401	007440508	COPPER	TRI	2006	FORD MOTOR CO DEARBORN ENGINE PLANT	3001 MILLER RD	DEARBORN	WAYNE	MI	481211616	YES	NO	NO	NO								336312						42.30982	-83.15734	178068078								FORD MOTOR CO	001344746	Pollution Prevention Statement for Reporting Year 2006  Part II:  Section 8.11 Optional Information on Source Reduction, Ford Motor Company Commitment to the Environment  Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				YES	 	
48121FRDM33001M	1306204661437	N450	MANGANESE COMPOUNDS	TRI	2006	FORD MOTOR CO DEARBORN ENGINE PLANT	3001 MILLER RD	DEARBORN	WAYNE	MI	481211616	YES	NO	NO	NO								336312						42.30982	-83.15734	178068078								FORD MOTOR CO	001344746	Pollution Prevention Statement for Reporting Year 2006  Part II:  Section 8.11 Optional Information on Source Reduction, Ford Motor Company Commitment to the Environment  Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				YES	 	
56470TMNDS51IND	1306204661831	007439921	LEAD	PBT	2006	TEAM INDUSTRIES PARK RAPIDS	501 INDUSTRIAL PARK RD	PARK RAPIDS	HUBBARD	MN	56470	YES	NO	NO	NO								332721						46.907263	-95.068183	849904024								TEAM INDUSTRIES	867264434	PARTICIPATING IN A SUPPLEMENTAL ENVIRONMENTAL PROJECT (SEP) TO SWITCH SOME OF THE MANUFACTURING ALLOY TO ONE CONTAINING A LOWER LEAD CONTENT.	NO	MARKKISER@TEAM-IND.COM			YES	 	
48096FRDMT50000	1306204661932	N230	CERTAIN GLYCOL ETHERS	TRI	2006	FORD WIXOM ASSEMBLY PLANT	28801 WIXOM RD	WIXOM	OAKLAND	MI	483930001	YES	NO	NO	NO								336111						42.502046	-83.536361	074258849								FORD MOTOR CO	001344746	Ford Motor Company Commitment to the Environment   Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.    Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				NO	 	
48096FRDMT50000	1306204661983	000108101	METHYL ISOBUTYL KETONE	TRI	2006	FORD WIXOM ASSEMBLY PLANT	28801 WIXOM RD	WIXOM	OAKLAND	MI	483930001	YES	NO	NO	NO								336111						42.502046	-83.536361	074258849								FORD MOTOR CO	001344746	Ford Motor Company Commitment to the Environment   Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.    Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				NO	 	
79118CRSHN1901F	1306204705507	N120	DIISOCYANATES	TRI	2006	COOPER CROUSE-HINDS LLC	1901 FARMERS AVE	AMARILLO	RANDALL	TX	791186102	YES	NO	NO	NO								335932						35.134883	-101.856604									COOPER US INC	001883156	RE-DESIGN OF DRUM HANDLING  FOR THESE CHEMICALS ELIMINATED POTENTIAL FOR LARGE RELEASES.  SPILL CONTAINMENTS INSTALLED BENEATH EACH DISPENSING RACK OF DRUMS AND PUMPS.  INCREASED INSPECTIONS TO KEEP CONTAINMENTS CLEAN IDENTIFIES LEAKS QUICKER SO THEY ARE REPAIRED.	NO	DARREN.SHEQUEN@COOPERINDUSTRIES.COM			NO	 	
87124NTLCR4100S	1306204727960	N100	COPPER COMPOUNDS	TRI	2006	INTEL CORP	4100 SARA RD M/S RR5-491	RIO RANCHO	SANDOVAL	NM	87124	YES	NO	NO	NO								334413						35.23133	-106.656627	047897855								INTEL CORP		NA	NO	FRANK.E.GALLEGOS@INTEL.COM			YES	 	
92641SWDLW12122	1306204753279	000080626	METHYL METHACRYLATE	TRI	2006	GKN AEROSPACE TRANSPARENCY SYSTEMS INC	12122 WESTERN AVE	GARDEN GROVE	ORANGE	CA	928412915	YES	NO	NO	NO								336413						33.786543	-118.001468	009578162								GKN NA INC	221727360	The quantity of waste increased this year due to a tank modernization project. This cause an increase in our waste stream. An ISO14001 waste reduction team has implemented procedures to minimize the waste.	NO	MIKE.BAUMEISTER@TSUSA.GKNAEROSPACE.COM			NO	 	
36869BRLBR100BA	1306204774855	007664393	HYDROGEN FLUORIDE	TRI	2006	BORAL BRICKS INC PHENIX CITY PLANT 3	1415 BRICKYARD RD	PHENIX CITY	RUSSELL	AL	36869	YES	NO	NO	NO								327121						32.405478	-85.003149	003275682								BORAL INDUSTRIES INC	026389254	Facility continues to be shut down.	NO	PAUL.ZIMMERMAN@BORAL.COM			NO	 	
97322PRDCT283FE	1306204797219	000067561	METHANOL	TRI	2006	PRODUCT DEVELOPMENT CENTER	2830 FERRY AVE SW	ALBANY	LINN	OR	97322	YES	NO	NO	NO								325199						44.615289	-123.101644									ABSORBENT TECHNOLOGIES INC	134979306	INCREASED RECOVERY OF METHANOL VIA OPTIMIZATION OF EXISTING CONDENSER AND FUTURE INSTALLATION OF WET SCRUBBER DOWNSTREAM OF CONDENSER VENT;  INITIATION OF LEAK DETECTION AND REPAIR PROGRAM IS EXPECTED TO REDUCE FUGITIVE AIR EMISSIONS.	NO	RCODDINGTON@ZEBA.COM			NO	 	
02893SLLCHGREEN	1306204818557	000108883	TOLUENE	TRI	2006	SOLUOL INC WEST WARWICK	GREEN HILL & MARKET ST	WEST WARWICK	KENT	RI	02893	YES	NO	NO	NO								325211						41.719531	-71.49074	001200930										The Soluol, Inc. facility in West Warwick, RI closed in December of 2006 and all operations were transferred to the new Soluol, Inc. facility in East Providence, RI.	NO				NO	 	
02914MRCNP40CAT	1306204839827	007439921	LEAD	PBT	2006	EFD INC	40 CATAMORE BLVD	EAST PROVIDENCE	PROVIDENCE	RI	02914	YES	NO	NO	NO								334119						41.802716	-71.343296	046612776								NORDSON CORP	046612776	This facility was shut down in 2006.	NO	DGUIOT@EFD-INC.COM			YES	 	
97062PLSTF9665T	1306204840108	000100425	STYRENE	TRI	2006	PLASTI-FAB INC	9665 SW TUALATIN SHERWOOD RD	TUALATIN	WASHINGTON	OR	97062	YES	NO	NO	NO								326199						45.378507	-122.776771	054960356										We are instituting closed mold processes to reduce fugitive emissions	NO	KCOCHRAN@PLASTI-FAB.COM			NO	 	
70057NNCRBHWY31	1306204913507	000077736	DICYCLOPENTADIENE	TRI	2006	ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP	355 LA HWY 3142 (GATE 1)	TAFT	ST CHARLES	LA	70057	YES	NO	NO	NO								325199	325211					29.982556	-90.443583	001289008								THE DOW CHEMICAL CO	001381581	EMISSION REDUCTION FOR THIS MATERIAL WAS DUE TO THE AVAILABILITY OF MONITORING DATA FOR CALCULATING FUGITIVE EMISSIONS VERSUS ESTIMATION USING AVERAGE EMISSION FACTORS.  IN PART, THIS WAS THE RESULT OF THE IMPLEMENTATION OF THE MORE STRINGENT ETHYLENE MACT WHICH INCREASED MONITORING REQUIREMENTS.  EMISSIONS FOR 2006 WERE CALCULATED USING EPA CORRELATION CURVES AND ACTUAL MONITORING DATA FOR ALL COMPONENTS.  EMISSIONS FOR PREVIOUS YEARS WERE ESTIMATED USING A COMBINATION OF MONITORING DATA AND AVERAGE EMISSION FACTORS FOR NON-MONITORED COMPONENTS.	NO	TJFAUCHEUX@DOW.COM			NO	 	
70057NNCRBHWY31	1306204913558	000074851	ETHYLENE	TRI	2006	ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP	355 LA HWY 3142 (GATE 1)	TAFT	ST CHARLES	LA	70057	YES	NO	NO	NO								325199	325211					29.982556	-90.443583	001289008								THE DOW CHEMICAL CO	001381581	EMISSION REDUCTION FOR THIS MATERIAL WAS DUE TO THE AVAILABILITY OF MONITORING DATA FOR CALCULATING FUGITIVE EMISSIONS VERSUS ESTIMATION USING AVERAGE EMISSION FACTORS.  IN PART, THIS WAS THE RESULT OF THE IMPLEMENTATION OF THE MORE STRINGENT ETHYLENE MACT WHICH INCREASED MONITORING REQUIREMENTS.  EMISSIONS FOR 2006 WERE CALCULATED USING EPA CORRELATION CURVES AND ACTUAL MONITORING DATA FOR ALL COMPONENTS.  EMISSIONS FOR PREVIOUS YEARS WERE ESTIMATED USING A COMBINATION OF MONITORING DATA AND AVERAGE EMISSION FACTORS FOR NON-MONITORED COMPONENTS.	NO	TJFAUCHEUX@DOW.COM			NO	 	
70057NNCRBHWY31	1306204913762	000100425	STYRENE	TRI	2006	ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP	355 LA HWY 3142 (GATE 1)	TAFT	ST CHARLES	LA	70057	YES	NO	NO	NO								325199	325211					29.982556	-90.443583	001289008								THE DOW CHEMICAL CO	001381581	EMISSION REDUCTION FOR THIS MATERIAL WAS DUE TO THE AVAILABILITY OF MONITORING DATA FOR CALCULATING FUGITIVE EMISSIONS VERSUS ESTIMATION USING AVERAGE EMISSION FACTORS.  IN PART, THIS WAS THE RESULT OF THE IMPLEMENTATION OF THE MORE STRINGENT ETHYLENE MACT WHICH INCREASED MONITORING REQUIREMENTS.  EMISSIONS FOR 2006 WERE CALCULATED USING EPA CORRELATION CURVES AND ACTUAL MONITORING DATA FOR ALL COMPONENTS.  EMISSIONS FOR PREVIOUS YEARS WERE ESTIMATED USING A COMBINATION OF MONITORING DATA AND AVERAGE EMISSION FACTORS FOR NON-MONITORED COMPONENTS.	NO	TJFAUCHEUX@DOW.COM			NO	 	
70057NNCRBHWY31	1306204913812	001330207	XYLENE (MIXED ISOMERS)	TRI	2006	ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP	355 LA HWY 3142 (GATE 1)	TAFT	ST CHARLES	LA	70057	YES	NO	NO	NO								325199	325211					29.982556	-90.443583	001289008								THE DOW CHEMICAL CO	001381581	EMISSION REDUCTION FOR THIS MATERIAL WAS DUE TO THE AVAILABILITY OF MONITORING DATA FOR CALCULATING FUGITIVE EMISSIONS VERSUS ESTIMATION USING AVERAGE EMISSION FACTORS.  IN PART, THIS WAS THE RESULT OF THE IMPLEMENTATION OF THE MORE STRINGENT ETHYLENE MACT WHICH INCREASED MONITORING REQUIREMENTS.  EMISSIONS FOR 2006 WERE CALCULATED USING EPA CORRELATION CURVES AND ACTUAL MONITORING DATA FOR ALL COMPONENTS.  EMISSIONS FOR PREVIOUS YEARS WERE ESTIMATED USING A COMBINATION OF MONITORING DATA AND AVERAGE EMISSION FACTORS FOR NON-MONITORED COMPONENTS.	NO	TJFAUCHEUX@DOW.COM			NO	 	
95367SRMYR5300C	1306204615607	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2006	U.S. ARMY RIVERBANK ARMY AMMUNITION PLANT	5300 CLAUS RD	RIVERBANK	STANISLAUS	CA	95367	NO	YES	YES	NO								332993						37.71695	-120.9181									US DEPARTMENT OF DEFENSE		Sulfuric Acid recycle unit put into operation.	YES	TONI.TAYLOR@US.ARMY.MIL			NO	 	
28270QNTMC1337N	1306204867067	N982	ZINC COMPOUNDS	TRI	2006	QUANTUM COATINGS INC	1337 N WOOD BRANCH DR	CHARLOTTE	MECKLENBURG	NC	28273	YES	NO	NO	NO								325510						35.123476	-80.925085	130282242										ZINC compounds area critical raw material for Quantum aqueous coating products. Quantum does not dispose of outdated or unsold coating product but recycles it into new product batches, Recycling of products containing ZINC results in a lower need to purchase this raw material.	NO	BLIROFF@EARTHLINK.NET			YES	 	
29484WLLMS211FA	1306204892121	007439921	LEAD	PBT	2006	CATERPILLAR REMAN POWERTRAIN SERVICES INC	211 FARMINGTON RD	SUMMERVILLE	BERKELEY	SC	29484	YES	NO	NO	NO								336350	336312					33.02526	-80.1319	193553476								CATERPILLAR INC		re inspected scrap to ensure it was scrap	NO				YES	 	
38562RQPCRHWY53	1306204569937	007440020	NICKEL	TRI	2006	EATON AEROQUIP LLC	1107 N GRUNDY QUARLES HWY	GAINESBORO	JACKSON	TN	38562	YES	NO	NO	NO								332721						36.378357	-85.639904	005045000								EATON CORP	004155818	In 2006, 65.6% of total steel purchase was recycled for metal recovery.	NO	WESTHOMPSON@EATON.COM			YES	 	
53201WHBRD2230W	1306204570600	000100425	STYRENE	TRI	2006	BRADY WORLDWIDE INC FLORIST AVENUE	2230 W FLORIST AVE	GLENDALE	MILWAUKEE	WI	53209	YES	NO	NO	NO								322222	323112					43.12701	-87.93984	006073027								BRADY CORP	006073027	Process was moved from another location and installed at this facility in 2006.  Process emissions were uncontrolled at previous location.  Emissions are now 100% captured in a permanent total enclosure and directed to a control device.	NO	CAROLE_HERBSTREIT@BRADYCORP.COM			NO	 	
48239DTRTD13400	1306204593572	N982	ZINC COMPOUNDS	TRI	2006	DETROIT DIESEL CORP REDFORD FACILITY	13400 OUTER DR W	DETROIT	WAYNE	MI	48239	YES	NO	NO	NO								333618						42.37705	-83.261053	181817628								DAIMLER NA CORP	061315107	NA	NO	JIANG.WU@DAIMLER.COM			YES	 	
66046STRNV3841G	1306204777445	000108883	TOLUENE	TRI	2006	API FOILS INC	3841 GREENWAY CIR	LAWRENCE	DOUGLAS	KS	660465444	YES	NO	NO	NO								322221						38.94737	-95.18063	788145290								API USA HOLDINGS INC	962022807	A NEW REGENERATIVE THERMAL OXIDIZER (RTO) WAS INSTALLED IN OCTOBER 2005 FOR CONTROL OF AIR EMISSIONS FROM THE PRODUCTION PROCESS. THE RTO REPLACED A CATALYTIC RECUPERATIVE OXIDIZER, WHICH WAS DECOMMISSIONED. THE RTO CONTROL EFFICIENCY WAS MEASURED AT 98.8% (99.8% CAPTURE AND 99% DRE). THE CATALYTIC OXIDIZER HAD A CONTROL EFFICIENCY OF 82.3%. THE IMPROVED EFFICIENCY WILL REDUCE THE TOTAL OTHER ON-SITE RELEASES, SECTION 8.1B, AND INCREASE THE QUANTITY TREATED ONSITE, SECTION 8.6.	NO	RICK.STANWIX@APIFOILS.COM			NO	 	
00701SCHRNROAD6	1306204777724	000067663	CHLOROFORM	TRI	2006	SCHERING-PLOUGH PRODUCTS LLC	RT 686 KM 0.5 BO.  COTO NORTE	MANATI	MANATI	PR	00674	YES	NO	NO	NO								325412						18.43837	-66.468805	151487410								SCHERING-PLOUGH CORP	054554290	This facilty stopped  operations  by July 2006.	NO				NO	 	
00701SCHRNROAD6	1306204777736	000068122	N,N-DIMETHYLFORMAMIDE	TRI	2006	SCHERING-PLOUGH PRODUCTS LLC	RT 686 KM 0.5 BO.  COTO NORTE	MANATI	MANATI	PR	00674	YES	NO	NO	NO								325412						18.43837	-66.468805	151487410								SCHERING-PLOUGH CORP	054554290	This company stopped operations for good in  July 2006.	NO				NO	 	
00701SCHRNROAD6	1306204777751	000107211	ETHYLENE GLYCOL	TRI	2006	SCHERING-PLOUGH PRODUCTS LLC	RT 686 KM 0.5 BO.  COTO NORTE	MANATI	MANATI	PR	00674	YES	NO	NO	NO								325412						18.43837	-66.468805	151487410								SCHERING-PLOUGH CORP	054554290	This facility stopped opeations for good by July 2006.	NO				NO	 	
97038NTRFR15555	1306204799136	007439921	LEAD	PBT	2006	INTERFOR PACIFIC MOLALLA	15555 S HWY 211	MOLALLA	CLACKAMAS	OR	97038	YES	NO	NO	NO								321113						45.160233	-122.551465									INTERNATIONAL FOREST PRODUCTS LTD	206213688	Lead is present in logs as an impurity. Lead is not directly handled as a waste, and therefore is not recycled or reduced at the source.	NO	LARRY.MCBRIDE@INTERFOR.COM			YES	 	
53563XXNCH1012T	1306204820524	007440020	NICKEL	TRI	2006	AIR PRODUCTS PERFORMANCE MANUFACTURING INC	337 VINCENT DR	MILTON	ROCK	WI	535630388	YES	NO	NO	NO								325613						42.781111	-88.968889									AIR PRODUCTS & CHEMICALS INC	003001070	Successful implementation of Mott Filter catalyst recovery back to process	NO	LINDERGA@AIRPRODUCTS.COM			YES	 	
85602CCCSTI10EX	1306204821627	007440666	ZINC (FUME OR DUST)	TRI	2006	AACCO CAST PRODUCTS	401 N AACCO TRAILS	BENSON	COCHISE	AZ	85602	YES	NO	NO	NO								331525						31.966667	-110.23333											Material was sent for recycling during 2005. This resulted in an increase in the 2005 amounts reported and a decrease in the 2006 amounts reported.	NO				YES	 	
94088DNXCR1228T	1306204893491	N420	LEAD COMPOUNDS	PBT	2006	DIONEX CORP	527 LAKESIDE DR	SUNNYVALE	SANTA CLARA	CA	94088	YES	NO	NO	NO								334516						37.383677	-121.994054	055395487								THERMO FISHER SCIENTIFIC		Production process was outsourced.  No longer producing circuit boards in-house.	NO	CLIFTON.SMITH@THERMOFISHER.COM			YES	 	
90023GNSPL3498E	1306204710331	N495	NICKEL COMPOUNDS	TRI	2006	J & D ACQUISITION CORP. (DBA GE NE'S P LATING)	3498 E 14TH ST	LOS ANGELES	LOS ANGELES	CA	90023	YES	NO	NO	NO								332813						34.01728	-118.20282											N/A	NO				YES	 	
48310FRDMT39000	1306204710382	007440508	COPPER	TRI	2006	FORD MOTOR COMPANY-STERLING I PLANT	39000 MOUND RD	STERLING HEIGHTS	MACOMB	MI	483102799	YES	NO	NO	NO								336350						42.58281	-83.04987	044255420								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	SGUILFOY@FORD.COM			YES	 	
48310FRDMT39000	1306204710420	007697372	NITRIC ACID	TRI	2006	FORD MOTOR COMPANY-STERLING I PLANT	39000 MOUND RD	STERLING HEIGHTS	MACOMB	MI	483102799	YES	NO	NO	NO								336350						42.58281	-83.04987	044255420								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	SGUILFOY@FORD.COM			NO	 	
30027KPPRS1579K	1306204801512	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2006	ARCH WOOD PROTECTION INC	1579 KOPPERS RD	CONLEY	DEKALB	GA	30288	YES	NO	NO	NO								325320						33.666667	-84.326389	199665050								ARCH CHEMICALS INC	603577578	Hazardous waste was reduced due to the creation of more environmentally friendly products.	NO	JEKRANJC@ARCHCHEMICALS.COM			YES	 	
44062JHNSN1635I	1306204845667	007440666	ZINC (FUME OR DUST)	TRI	2006	JOHNSONITE RUBBER FLOORING	16035 INDUSTRIAL PKWY	MIDDLEFIELD	GEAUGA	OH	44062	YES	NO	NO	NO								326192						41.45368	-81.071824	621072656								JOHNSONITE INC	621072656	This is a start-up of a rubber mixing operation at this location.  Raw Materials are brought to the site in bulk or prepackaged.  Materials are weighed and fed into the mixer in bulk or staged on a conveyor belt by computer for less handling, waste and emissions . Use of zinc compounds in rubber first exceeded the threshold in RY 2006.	NO	PDELONG@JOHNSONITE.COM			YES	 	
54409MRNCRAMRON	1306204643833	N982	ZINC COMPOUNDS	TRI	2006	AMTEC CORP AMRON DIV	920 AMRON AVE	ANTIGO	LANGLADE	WI	54409	YES	NO	NO	NO								332992	332993					45.166517	-89.155818									NATIONAL PRESTO INDUSTRIES	884356429	Instituted wastewater treatment changes in October 2006 to reduce zinc concentration in effluent discharged to POTW	NO	DOUFAR@AMRONLLC.COM			YES	 	
