TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	3-3-2012	
97210WCKRS7200N	1305203458308	N511	NITRATE COMPOUNDS	TRI	2005	SILTRONIC CORP	7200 NW FRONT AVE	PORTLAND	MULTNOMAH	OR	972103676	YES	NO	NO	NO	3674							334413						45.576667	-122.752778	096253737										SILTRONIC CORPORATION, IN 2003. INITIATED A PROGRAM TO REDUCE THE AMOUNT OF WATER SOLUABLE NITRATES DISCHARGED BY A CHANGE IN PROCESS AND BY SELLING USED NITRIC/HYDROFLUORIC ACID ETCHANT TO ANOTHER COMPANY FOR USE IN THEIR ACID ETCHING PROCESS.  IN 2003, THESE CHANGES REDUCED SILTRONIC'S DISCHARGE OF NITRATE COMPOUNDS BY 83,000 POUNDS.  IN 2004, THE DISCHARGE WAS REDUCED BY ANOTHER 280,000 POUNDS AND IN 2005 SILTRONIC ACHIEVED AN ADDITIONAL REDUCTION 105,000 POUNDS.	NO	TOM.FAHEY@SILTRONIC.COM			NO	 	
04096WFWYMCOUSI	1305203502618	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2005	FPL ENERGY WYMAN LLC WF WYMAN STEAM STATION	677 COUSINS ST	YARMOUTH	CUMBERLAND	ME	04096	YES	NO	NO	NO	4911							221112						43.750616	-70.15584	006948954								NEXTERA ENERGY RESOURCES	006948954	PAHS ARE COMPONENTS FOUND IN THE FUEL USED TO GENERATE ELECTRICITY.	NO	MARK.A.GROVER@FPL.COM			NO	 	
06488RMNTC1200M	1305203527243	000079016	TRICHLOROETHYLENE	TRI	2005	ROMATIC MANUFACTURING CO INC	1200 MAIN ST S	SOUTHBURY	NEW HAVEN	CT	06488	YES	NO	NO	NO	3466							332115						41.454487	-73.242794	001171651										NA	NO	RPECCI@ROMATICMFG.COM			NO	 	
08530BRNCL11KAR	1305203592199	007439921	LEAD	PBT	2005	BREEN COLOR CONCENTRATES INC	11 KARI DR	LAMBERTVILLE	HUNTERDON	NJ	085300341	YES	NO	NO	NO	3082							326121						40.385328	-74.920892	086426558										Over the past 4 to 5 years, Breen has been working with customers to move them to products (plastic color concentrates) that are manufactured with heavy metal free pigments.	NO	DMOSSO@BREENCOLOR.COM			YES	 	
97124RDSYS5445N	1305203593013	007439921	LEAD	PBT	2005	RADISYS CORP	5445 NE DAWSON CREEK DR	HILLSBORO	WASHINGTON	OR	97124	YES	NO	NO	NO	3577							334111						45.544308	-122.929528	181074055										Implementing European RoHS and WEEE nitiatives	NO	LYN.PANGARES@RADISYS.COM			YES	 	
41230MRCNNEASTC	1305203614425	N982	ZINC COMPOUNDS	TRI	2005	AMERICAN NATIONAL RUBBER LOUISA DIV	568 E CLAYTON LN	LOUISA	LAWRENCE	KY	41230	YES	NO	NO	NO	3053	3069						326299						38.098083	-82.611186	005008552								AMERICAN NATIONAL RUBBER	005008552	This facility ceased manufacuring operations was permanently closed on February 3rd, 2006.	NO				YES	 	
49016WLDRF177AN	1305203655408	007664417	AMMONIA	TRI	2005	ROCK-TENN CO	177 ANGELL ST	BATTLE CREEK	CALHOUN	MI	490378274	YES	NO	NO	NO	2631							322130						42.323576	-85.207351									ROCK-TENN CO	003289725	Eliminated thickener usage in the coating formulation and began using liquid starch in the coating formulation.  This resulted in a reduction in aqueous ammonia usage.	NO	LKNAPP@ROCKTENN.COM			NO	 	
06604BRDGP1ATLA	1305203345285	N420	LEAD COMPOUNDS	PBT	2005	PSEG POWER CONNECTICUT LLC BR IDGEPORT HARBOR STATION	1 ATLANTIC ST	BRIDGEPORT	FAIRFIELD	CT	066045513	YES	NO	NO	NO	4911							221112						41.168333	-73.185	049715761								PUBLIC SERVICE ENTERPRISE GROUP	848793910	Section 8.8:  Lead Paint / Paint Chip Removal from building renovation.	NO	NEIL.BROWN@PSEG.COM			YES	 	
48184FRDMT38303	1305203345893	000107211	ETHYLENE GLYCOL	TRI	2005	FORD MOTOR CO MICHIGAN ASSEMBLY PLANT	38303 MICHIGAN AVE	WAYNE	WAYNE	MI	48184	NO	YES	NO	NO	3711							336112						42.278227	-83.41298	120551403								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.   Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	JNOWAK2@FORD.COM			NO	 	
48184FRDMT38303	1305203345968	N511	NITRATE COMPOUNDS	TRI	2005	FORD MOTOR CO MICHIGAN ASSEMBLY PLANT	38303 MICHIGAN AVE	WAYNE	WAYNE	MI	48184	NO	YES	NO	NO	3711							336112						42.278227	-83.41298	120551403								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.   Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	JNOWAK2@FORD.COM			NO	 	
48326CRDLL2025T	1305203391065	007440508	COPPER	TRI	2005	MOLEX AUTOMOTIVE	2025 TAYLOR	AUBURN HILLS	OAKLAND	MI	48326	YES	NO	NO	NO	3678							334417						42.689367	-83.255743	096324785								MOLEX INC	005246673	Effective 6/2006 the facility will no longer conduct manufacturing operations.  The site will only perform administrative functions.	NO				YES	 	
48326CRDLL2025T	1305203391089	N982	ZINC COMPOUNDS	TRI	2005	MOLEX AUTOMOTIVE	2025 TAYLOR	AUBURN HILLS	OAKLAND	MI	48326	YES	NO	NO	NO	3678							334417						42.689367	-83.255743	096324785								MOLEX INC	005246673	Effective 6/2006 the facility will no longer conduct manufacturing operations.  The site will only perform administrative functions.	NO				YES	 	
90301RHCHM425IS	1305203637259	000127184	TETRACHLOROETHYLENE	TRI	2005	RHO-CHEM LLC	425 ISIS AVE	INGLEWOOD	LOS ANGELES	CA	90301	YES	NO	NO	NO	4953							562211						33.958398	-118.375332	008364432								PSC,LLC	248622813	The solvent business, in general including recycling was slow since 2005 beginning for the company.	NO	RROBLES@PSCNOW.COM			NO	 	
14105FMCCR100NI	1305203324417	052645531	PERMETHRIN	TRI	2005	FMC CORP  MIDDLEPORT PLANT	100 NIAGARA ST	MIDDLEPORT	NIAGARA	NY	14105	YES	NO	NO	NO	2879							325320						43.207944	-78.471									FMC CORP	009146945	Approximately 3500 lbs of permethrin was disposed due to out of date product.	NO	ROBERT.WOJCIK@FMC.COM			NO	 	
48184FRDMT38303	1305203346010	N982	ZINC COMPOUNDS	TRI	2005	FORD MOTOR CO MICHIGAN ASSEMBLY PLANT	38303 MICHIGAN AVE	WAYNE	WAYNE	MI	48184	NO	YES	NO	NO	3711							336112						42.278227	-83.41298	120551403								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.   Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	JNOWAK2@FORD.COM			YES	 	
53581RCHLNFOUND	1305203438953	007440508	COPPER	TRI	2005	RICHLAND CENTER FOUNDRY LLC	1000 FOUNDRY DR	RICHLAND CENTER	RICHLAND	WI	535812968	YES	NO	NO	NO	3321							331511						43.319058	-90.372737											This element is integral to both the finished product and the process.  In the form it exists, none to very little ever becomes bio-available.	NO	RSAYLOR@PROSPECTFDRY.COM			YES	 	
27559WYRHSSTATE	1305203505781	000067561	METHANOL	TRI	2005	UNIBOARD USA LLC	985 CORINTH RD	MONCURE	CHATHAM	NC	27559	YES	NO	NO	NO	2499							321219						35.609286	-79.047654									UNIBOARD USA LLC		A particleboard (PB) and medium densitry fiberboard (MDF) mill were operating on this site in 2004 and years previous to that.  Effective December 1, 2004, the MDF mill was shut down.  Therefore, the TRI releases for 2005 are much reduced due to this shutdown.  The mill is anticipated to be restarted either next year or the year after.  The PB mill continues to operate.  Contact information related to this in Part I, Section 4.	NO	STEPHEN.ANDERSON@UNIBOARD.COM			NO	 	
54914MLLRL1919W	1305203506112	007440508	COPPER	TRI	2005	MILLER ELECTRIC FABRICATION	1919 W COLLEGE AVE	APPLETON	OUTAGAMIE	WI	54914	YES	NO	NO	NO	3548							333992						44.26146	-88.437633	006236379								ILLINOIS TOOL WORKS INC	005146428	Na	NO	PETE.LEMKE@THEWORCSINC.COM			YES	 	
54915MLLRLN6708	1305203506213	007440508	COPPER	TRI	2005	MILLER ELECTRIC GREENVILLE	N676-822 COMMUNICATIONS DR N675 MAYFLOWER DR	APPLETON	OUTAGAMIE	WI	54915	YES	NO	NO	NO	3548							333992						44.265125	-88.501636	006126379								ILLINOIS TOOL WORKS INC	005146428	NA	NO	PETE.LEMKE@THEWORCSINC.COM			YES	 	
54914MLLRL1635W	1305203506391	001330207	XYLENE (MIXED ISOMERS)	TRI	2005	MILLER ELECTRIC (CENTRAL)	1635 W SPENCER ST	APPLETON	OUTAGAMIE	WI	54912	YES	NO	NO	NO	3548							333992						44.256389	-88.430556	006126379								ILLINOIS TOOL WORKS INC	005146428	NA	NO	PETE.LEMKE@THEWORCSINC.COM			NO	 	
95054GGMRP2175M	1305203528738	000872504	N-METHYL-2-PYRROLIDONE	TRI	2005	PERKINELMER MEDICAL IMAGING	2175 MISSION COLLEGE BLVD	SANTA CLARA	SANTA CLARA	CA	95054	YES	NO	NO	NO	3674							334413						37.388388	-121.962257	965723356								PERKINELMER INC		Recycling of this chemical has decreased because the recycling facility discontinued their recycling program.	NO	JOSEPH.BATDORF@PERKINELMER.COM			NO	 	
50219VRMRM2MILE	1305203551611	007440020	NICKEL	TRI	2005	VERMEER CORP	1210 VERMEER RD E	PELLA	MARION	IA	50219	YES	NO	NO	NO	3531	3523						333120						41.407396	-92.893733	005274071										Scrap metal previously reported as recycled off-site are no longer reported in section 6.2 or 8 because they are melted and reused, rather than reclaimed.  See EPA Q&A #588.	NO	TVOS@VERMEER.COM			YES	 	
77507GDYRB13441	1305203461532	000115071	PROPYLENE	TRI	2005	THE GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT	13441 BAY AREA BLVD	PASADENA	HARRIS	TX	77507	YES	NO	NO	NO	2869							325199						29.646167	-95.048	099393522								THE GOODYEAR TIRE & RUBBER CO	004467924	As noted in the Benzene section, that the facility performed a total revamping of the LDAR program in the last twelve months which resulted in the elimination of several components.  This is why the number of pounds release are significantly lower	NO	JAMES_BLANK@GOODYEAR.COM			NO	 	
77487NLCCH7701U	1305203484744	000106898	EPICHLOROHYDRIN	TRI	2005	NALCO CO PLANT 106	7701 US HWY 90A	SUGAR LAND	FORT BEND	TX	77478	YES	NO	NO	NO	2869	2899						325998						29.619167	-95.6375	004962403								NALCO HOLDING CO	004962403	Note:  This facility's operations are batch.  As such, the production ratio, and emissions, will fluctuate drammatically from year to year.	NO	DLCOMER@NALCO.COM			NO	 	
77487NLCCH7701U	1305203484783	000108316	MALEIC ANHYDRIDE	TRI	2005	NALCO CO PLANT 106	7701 US HWY 90A	SUGAR LAND	FORT BEND	TX	77478	YES	NO	NO	NO	2869	2899						325998						29.619167	-95.6375	004962403								NALCO HOLDING CO	004962403	Note:  This facility's operations are batch.  As such, the production ratio, and emissions, will fluctuate drammatically from year to year.	NO	DLCOMER@NALCO.COM			NO	 	
27107DGLSB500BA	1305203508027	007440382	ARSENIC	TRI	2005	DOUGLAS BATTERY MANUFACTURING CO	500 BATTERY DR	WINSTON-SALEM	FORSYTH	NC	27107	YES	NO	NO	NO	3691							335911						36.059722	-80.229444	003213030										Douglas Battery is phasing out its automotive battery manufacturing operations to focus on industrial lead/acid batteries.  Reductions in emissions will continue into the 2006 reporting year as processes have been curtailed and equipment removed.	NO	JDOUGLAS@LEXRDPROP.COM			YES	 	
63401DRTMT5INDU	1305203326246	007440666	ZINC (FUME OR DUST)	TRI	2005	DURA AUTOMOTIVE SYSTEMS INC SOUTH PLANT	5 INDUSTRIAL DR	HANNIBAL	RALLS	MO	63401	YES	NO	NO	NO	3714							336340						39.684898	-91.397903											source reduction was acheived by reducing the application rate of the mixture containing the TRI chemical.	NO				YES	 	
48043DPNTM400GR	1305203373954	000100414	ETHYLBENZENE	TRI	2005	DUPONT MOUNT CLEMENS PLANT	400 GROESBECK HWY	MOUNT CLEMENS	MACOMB	MI	48043	YES	NO	NO	NO	2851	2821						325510						42.61326	-82.889675	151269388								E I DU PONT DE NEMOURS & CO INC	001315704	HAP Reduction effort	NO	LOUIS.J.PAPA@USA.DUPONT.COM			NO	 	
77487NLCCH7701U	1305203484819	000091203	NAPHTHALENE	TRI	2005	NALCO CO PLANT 106	7701 US HWY 90A	SUGAR LAND	FORT BEND	TX	77478	YES	NO	NO	NO	2869	2899						325998						29.619167	-95.6375	004962403								NALCO HOLDING CO	004962403	Note:  This facility's operations are batch.  As such, the production ratio, and emissions, will fluctuate drammatically from year to year.	NO	DLCOMER@NALCO.COM			NO	 	
77487NLCCH7701U	1305203484833	007632000	SODIUM NITRITE	TRI	2005	NALCO CO PLANT 106	7701 US HWY 90A	SUGAR LAND	FORT BEND	TX	77478	YES	NO	NO	NO	2869	2899						325998						29.619167	-95.6375	004962403								NALCO HOLDING CO	004962403	Note:  This facility's operations are batch.  As such, the production ratio, and emissions, will fluctuate drammatically from year to year.	NO	DLCOMER@NALCO.COM			YES	 	
37763DVRSF657GA	1305203553831	000075058	ACETONITRILE	TRI	2005	DIVERSIFIED SCIENTIFIC SERVICE S INC (DSSI)	657 GALLAHER RD	KINGSTON	ROANE	TN	37763	YES	NO	NO	NO	4953							562211						35.87622	-84.436759	175851245								PERMA-FIX ENVIRONMENTAL SERVICES INC	792117681	Acetonitrile release is monitored and controlled as an organic HAP under the facility Conditional Major Source Air Permit.  As such, all individual HAP emissions are maintained less than 10 TPY, and all combined HAPs (organic and inorganic) are maintained less than 25 TPY.  For RY 2005, the facility combined organic HAP emissions (including acetonitrile), was 2,056 pounds.  Both VOC and organic HAP fugitive emissions from the facility are controlled by the use of activated carbon adsorbers.  Depleted carbon is treated on-site by CMBST within the industrial boiler for energy recovery.	NO	RDEVIN@PERMA-FIX.COM			NO	 	
79404PLNSC2901A	1305203351465	000110543	N-HEXANE	TRI	2005	PYCO INDUSTRIES INC AVENUE FACILITY	2901 AVE A	LUBBOCK	LUBBOCK	TX	79404	YES	NO	NO	NO	2074	0131						311223						33.567627	-101.836104									PYCO INDUSTRIES INC		Changed process solvent from n-hexane to iso-hexane.  Iso-hexane is 3% n-hexane.  This accounts for the significant reduction in reportable quantity.	NO	LHARVILL@PYCOINDUSTRIES.COM			NO	 	
44420LTRNC712TR	1305203351996	007439921	LEAD	PBT	2005	ALTRONIC LLC	712 TRUMBULL AVE	GIRARD	TRUMBULL	OH	44420	YES	NO	NO	NO	3694	3823						336322						41.141132	-80.677489	041635731										There was only one recycling shipment during the 2005 reporting  year.  Typically there are 2 or 3 shipments, but one was made in December 2004 (reported as part of 2004 Form R) and one made in January 2006 (will be reported as part of the 2006 Form R).	NO	DOUG.CIRBUS@HOERBIGER.COM			YES	 	
89431CMMSC1285S	1305203486182	007440508	COPPER	TRI	2005	COMMSCOPE INC SPARKS NEVADA FACILITY	1285 SOUTHERN WAY	SPARKS	WASHOE	NV	89431	YES	NO	NO	NO	3357							331422						39.522989	-119.751034	070626247								COMMSCOPE OF NORTH CAROLINA INC	070626247	The increase is due to a new business group created and increased sales significantly.	NO	JOMOORE@COMMSCOPE.COM			YES	 	
66046STRNV3841G	1305203683925	000108883	TOLUENE	TRI	2005	API FOILS INC	3841 GREENWAY CIR	LAWRENCE	DOUGLAS	KS	660465444	YES	NO	NO	NO	3497							322221						38.94737	-95.18063	788145290								API USA HOLDINGS INC	962022807	A new regenerative thermal oxidizer (RTO) was installed in October 2005 for control of air emissions from the production process. The RTO replaced the catalytic recuperative oxidizer, which was then decommissioned. The RTO control efficiency was measured at 98.8% (99.8% capture and 99% DRE). The catalytic oxidizer had a control efficiency of 82.3%. The improved efficiency will reduce the total other on-site releases, section 8.1b, and increase the quantity treated onsite, section 8.6.	NO	RICK.STANWIX@APIFOILS.COM			NO	 	
66046STRNV3841G	1305203683937	001330207	XYLENE (MIXED ISOMERS)	TRI	2005	API FOILS INC	3841 GREENWAY CIR	LAWRENCE	DOUGLAS	KS	660465444	YES	NO	NO	NO	3497							322221						38.94737	-95.18063	788145290								API USA HOLDINGS INC	962022807	A new regenerative thermal oxidizer (RTO) was installed in October 2005 for control of air emissions from the production process. The RTO replaced the catalytic recuperative oxidizer, which was then decommissioned. The RTO control efficiency was measured at 98.8% (99.8% capture and 99% DRE). The catalytic oxidizer had a control efficiency of 82.3%. The improved efficiency will reduce the total other on-site releases, section 8.1b, and increase the quantity treated onsite, section 8.6.	NO	RICK.STANWIX@APIFOILS.COM			NO	 	
62521WGNRC1275E	1305203703778	007440508	COPPER	TRI	2005	INTERMET DECATUR FOUNDRY	1275 E SANGAMON ST	DECATUR	MACON	IL	62521	YES	NO	NO	NO	3321	3398						331511						39.849769	-88.940792	005153282								INTERMET CORP	120919766	Plant closed at the end of 2005.  Melting ceased end of September 2005.  Future of site is not known.	NO				YES	 	
